codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose1_grupo38_1517,aplicadas_dose1_grupo39_1214,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose2_grupo38_1517,aplicadas_dose2_grupo39_1214,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819,aplicadas_dose_unica_grupo38_1517,aplicadas_dose_unica_grupo39_1214
280130,Capela,34514,564,1121,2006,23577,13010,315,20110,7747,357,836,0,0,567,1119,1876,1,596,54,38,1997,523,0,0,0,114,17,103,715,0,0,229,860,1065,1408,203,45,1561,1591,0,1458,1445,675,508,506,711,0,0,572,995,1479,0,500,54,41,1104,331,0,0,0,52,7,34,361,0,0,32,355,423,278,76,16,92,103,0,16,73,42,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0,0,0,0
280140,Carira,22239,450,956,1559,15163,9025,195,14270,7327,194,370,0,0,515,972,1774,0,0,18,80,1614,375,0,0,0,26,0,93,544,0,0,4,687,836,884,68,32,963,1051,11,1127,1118,519,523,66,315,0,0,493,1004,1491,0,0,15,41,234,146,0,0,0,9,0,21,710,0,0,0,706,653,392,15,5,361,398,3,196,88,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0,0,0,0
280150,Carmópolis,16937,117,294,770,10703,5226,155,9131,3258,155,363,0,0,123,334,788,0,0,122,37,706,240,0,0,0,87,2,27,364,0,0,150,463,555,652,63,11,773,767,10,845,592,516,530,11,267,0,0,92,166,677,0,0,58,0,195,52,0,0,0,20,2,0,305,0,0,7,208,274,191,21,7,201,331,1,88,32,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0,0,0,0
280160,Cedro de São João,5913,140,291,399,4140,2814,60,3803,2063,60,169,0,0,119,310,375,0,0,9,19,429,130,0,0,0,17,0,0,193,0,0,0,214,264,225,18,3,239,238,11,222,266,101,120,112,151,0,0,141,310,381,0,0,8,0,349,123,0,0,0,10,0,0,122,0,0,0,119,90,54,7,3,49,89,7,39,11,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0,0,0,0
280170,Cristinápolis,18029,202,496,876,11703,6677,165,10605,3985,165,376,0,0,297,514,869,0,0,13,70,938,276,0,0,0,24,28,6,397,0,0,0,510,610,654,51,5,764,843,7,797,986,437,607,526,349,0,0,280,516,886,0,0,18,32,598,174,0,0,0,10,9,3,245,32,0,0,192,209,223,6,8,123,37,0,24,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,15,21,0,0,98,3,0,0,0,0,0,0
280190,Cumbe,3998,94,198,262,2940,2074,45,2776,1738,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,133,0,0,2,173,187,189,18,2,164,214,2,215,237,101,35,0,83,0,0,99,199,249,0,183,8,30,108,68,0,0,0,7,11,9,108,0,0,1,131,82,84,3,1,43,118,0,55,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0,0,0
280200,Divina Pastora,5215,69,155,317,3414,2183,50,3083,1861,50,175,0,0,78,152,244,0,0,13,39,182,164,0,0,0,37,6,9,103,0,0,9,157,185,216,35,6,213,225,2,231,276,133,95,98,171,0,0,72,153,242,0,0,13,1,108,133,0,0,0,29,6,3,124,0,0,4,143,155,73,23,6,81,178,1,43,69,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,47108,25155,2500,41897,20773,2510,2224,33,0,1291,2087,4247,1,266,300,106,4280,954,118,228,0,0,469,176,682,118,3,45,1867,1606,3247,402,124,2365,4417,163,2288,4340,1791,1611,48,1866,33,0,1314,2094,4254,0,241,180,0,2380,260,0,84,0,0,221,18,1848,226,0,0,2193,600,1515,108,22,359,647,33,84,169,24,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0,0,0,0
280220,Feira Nova,5601,100,217,383,3895,2503,55,3404,1893,57,90,0,0,108,214,361,0,0,8,41,224,117,0,0,0,15,0,52,157,0,0,8,187,232,239,36,3,287,279,3,290,331,122,0,0,96,0,0,110,211,383,0,0,8,23,205,74,0,1,0,13,0,38,148,0,0,6,148,120,70,11,2,74,105,0,43,4,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0,0,0,0
280230,Frei Paulo,15556,294,608,994,10539,6100,150,10805,5843,150,253,0,0,310,607,1035,0,183,14,161,638,264,0,0,0,61,11,100,529,0,0,290,483,639,626,86,24,720,929,35,1004,984,374,436,9,246,0,0,296,593,989,0,173,14,127,577,250,0,0,0,54,11,88,341,0,0,185,380,338,252,3,2,169,195,8,323,105,124,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0,0,0,0
280240,Gararu,11601,203,448,701,7958,4960,120,7284,3309,115,174,0,0,257,522,753,0,0,15,12,275,232,0,0,0,14,15,6,487,0,0,53,518,580,617,42,13,672,552,1,522,661,291,0,0,144,0,0,249,513,709,0,0,13,5,38,140,0,0,0,0,0,1,290,0,0,5,248,187,181,13,1,332,169,0,40,31,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0,0,0,0
280250,General Maynard,3384,47,109,207,2276,1535,35,2089,1400,35,136,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,90,0,0,0,119,119,104,13,7,146,117,17,174,167,61,46,38,127,0,0,51,106,211,0,0,26,56,156,77,0,0,0,33,0,4,69,0,0,0,102,60,26,4,5,71,80,17,24,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,4149,2725,65,3960,1568,71,155,0,0,172,287,485,0,0,14,83,466,106,0,0,0,26,3,11,163,0,0,4,206,220,283,50,11,304,281,5,261,259,105,0,0,127,0,0,172,288,485,0,2,15,38,332,18,0,0,0,2,0,1,8,0,0,1,17,22,38,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,5581,3701,80,5029,2761,80,160,0,0,195,287,539,0,324,13,74,347,191,0,0,0,13,5,7,218,0,0,0,241,278,311,52,17,361,352,17,410,438,179,0,0,128,0,0,182,276,478,0,308,12,55,338,138,1,1,0,0,6,0,123,0,0,0,110,61,74,23,9,108,128,0,98,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,11345,5977,145,10874,4346,147,288,0,0,291,456,812,0,140,57,46,462,380,4,0,0,28,5,1,498,0,0,5,575,617,722,60,20,710,799,12,541,1267,903,578,597,230,0,0,247,442,795,0,140,42,2,68,230,0,0,0,0,0,0,370,0,0,0,314,309,298,12,3,244,239,0,211,127,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,65779,33426,2400,65255,29598,2430,3289,246,0,1963,3458,6572,20,0,252,355,4688,1197,0,0,0,274,78,2000,2945,772,0,1396,3303,3050,4324,550,95,4961,4822,89,5280,5422,2050,1768,36,2968,229,0,1729,3505,5983,10,0,244,271,4280,1482,1,3,0,214,75,1453,2334,411,0,18,1977,854,217,101,28,864,193,5,116,32,1,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,27969,14282,370,26234,11640,370,842,0,0,705,1453,2345,2,0,68,299,2559,625,0,0,0,19,72,156,862,8,0,1149,1111,1281,1713,204,54,1782,1732,14,1911,2204,1054,987,1023,773,0,0,648,1405,2260,0,0,47,267,2258,542,0,0,0,8,74,49,519,0,0,690,497,392,376,39,12,214,201,3,292,47,27,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0,0,0
280310,Itabi,4886,115,264,446,3655,2508,55,3305,1836,56,133,0,0,105,286,412,0,0,8,66,304,119,0,0,0,0,2,9,163,0,0,2,181,221,229,21,6,232,211,3,237,245,110,0,0,107,0,0,107,283,419,0,0,5,58,240,90,0,0,0,0,1,4,106,0,0,1,96,33,57,2,1,100,36,1,22,67,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,23229,11601,330,21288,9097,330,733,0,0,483,1403,1846,0,0,61,211,2147,555,0,0,0,31,52,58,817,0,0,752,1089,1318,1431,201,56,1758,1783,16,1752,1746,989,0,0,672,0,0,512,1198,2090,1,0,46,103,1393,419,1,2,0,43,54,29,533,0,0,112,444,227,270,64,8,220,226,0,222,172,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0,0,0
280330,Japaratuba,18907,302,670,1215,12676,7579,175,11458,5698,175,361,0,0,299,709,1111,0,335,34,119,690,376,0,0,0,74,1,23,589,2,0,72,546,672,819,95,24,892,867,15,873,962,411,395,92,294,0,0,294,665,972,0,303,22,31,354,196,0,0,0,36,0,5,462,0,0,34,455,403,402,30,14,293,358,1,53,21,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0,0,0
280340,Japoatã,13429,208,477,734,8936,5418,135,8399,3728,154,255,0,0,258,507,811,0,533,27,118,559,241,0,0,0,33,2,4,397,0,0,131,441,510,596,108,9,550,601,27,620,767,294,0,0,255,0,0,174,471,716,0,504,28,59,316,204,0,0,0,19,2,1,160,0,0,49,147,52,100,6,1,169,260,1,29,5,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,74356,42448,2500,69875,35861,2510,4503,50,0,2059,4225,7163,14,669,201,759,4569,1896,0,0,0,106,199,923,3161,226,0,435,3846,4347,3698,501,102,5327,5487,97,5708,6178,2429,903,94,3900,48,0,1903,3959,6766,0,656,179,467,3611,1904,0,0,0,74,288,507,2952,99,0,301,2970,2594,1098,182,40,499,692,13,112,41,5,1,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,20368,12739,490,20889,10503,502,620,0,0,296,725,1311,0,2117,105,86,3237,546,0,0,0,80,42,64,569,0,1,1297,764,914,1113,109,43,1191,1099,0,1484,1516,644,507,409,547,0,0,301,724,1215,0,1929,78,38,2134,370,1,0,1,151,31,7,368,9,0,364,461,381,331,27,5,256,243,0,116,366,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0,0,0
280370,Macambira,6961,178,337,535,4994,3170,70,4796,2986,70,134,0,0,186,322,520,0,0,11,25,543,118,0,0,0,13,29,32,302,0,0,107,239,263,283,43,9,362,314,15,348,393,181,3,1,133,0,0,254,334,511,0,0,13,22,358,100,0,0,0,7,22,25,210,0,0,69,238,166,102,16,4,108,111,4,74,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2473,1726,40,2076,723,43,144,0,0,67,146,234,0,0,19,23,180,85,0,0,0,5,0,12,91,0,0,18,123,112,174,27,3,163,119,0,159,125,47,0,0,93,0,0,65,117,187,0,0,19,0,7,58,0,0,0,1,0,1,44,0,0,0,38,40,7,0,0,18,22,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,2,18,12,0,0,1,1,0,0,0,0,0,0
280390,Malhador,12653,203,468,914,8806,5231,120,8078,3783,119,188,0,0,225,506,867,0,0,13,75,473,272,0,0,0,32,70,191,371,0,0,0,490,554,549,69,21,609,581,11,669,713,409,115,5,176,0,0,223,461,846,0,0,12,65,337,249,0,0,0,26,61,114,320,0,0,0,168,64,110,66,20,133,244,4,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0,0,0
