codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819
280120,Canindé de São Francisco,30402,278,703,1214,17301,5871,275,16415,5180,275,599,0,0,346,824,1308,0,437,80,152,1410,414,0,0,0,64,21,69,663,20,0,86,908,1058,1209,244,54,1323,1328,68,1358,1661,711,559,0,0,339,827,1182,0,390,74,58,1080,272,0,0,0,1,10,7,18,1,0,0,57,38,44,126,38,56,3,13,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,21885,8846,315,18542,5820,357,836,0,0,565,1118,1866,0,596,54,38,1994,523,0,0,0,114,17,103,686,0,0,229,833,1044,1379,199,45,1518,1508,0,1393,1294,590,687,0,0,571,989,1434,0,500,52,29,908,177,0,0,0,2,1,2,70,0,0,1,35,44,112,66,15,51,68,0,4,1,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0,0
280140,Carira,22239,450,956,1559,13869,6511,195,13197,4510,194,370,0,0,514,969,1759,0,0,18,80,1614,375,0,0,0,26,0,93,528,0,0,4,673,816,855,68,32,928,1001,11,1041,1002,420,290,0,0,492,996,1430,0,0,12,30,72,1,0,0,0,0,0,0,297,0,0,0,258,181,198,4,1,146,68,0,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0,0
280150,Carmópolis,16937,117,294,770,9891,3881,155,8400,2049,155,363,1,0,123,333,784,0,0,122,37,706,240,0,0,0,87,2,27,356,0,0,150,454,549,631,63,11,753,747,10,810,556,485,265,0,0,89,165,648,0,0,44,0,152,12,0,0,0,19,0,0,95,0,0,7,83,189,105,20,7,120,24,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0,0
280160,Cedro de São João,5913,140,291,399,3816,2027,60,3328,1434,60,169,0,0,118,310,375,0,0,9,19,429,130,0,0,0,17,0,0,192,0,0,0,210,253,215,18,3,221,221,11,193,211,4,149,0,0,141,309,375,0,0,8,0,251,89,0,0,0,0,0,0,4,0,0,0,10,21,34,2,3,25,12,2,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0,0
280170,Cristinápolis,18029,202,496,876,10717,5111,165,8745,2831,165,374,0,0,296,511,862,0,0,13,70,938,276,0,0,0,24,28,6,369,0,0,0,477,568,575,44,5,725,781,6,696,840,261,323,0,0,278,511,877,0,0,14,11,346,16,0,0,0,0,0,0,110,0,0,0,82,74,80,3,4,94,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,15,21,0,0,98,3,0,0,0,0
280190,Cumbe,3998,94,198,262,2706,1623,45,2645,1146,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,128,0,0,2,168,184,182,18,2,154,206,2,208,211,76,82,0,0,98,198,240,0,182,8,22,93,57,0,0,0,0,0,0,19,0,0,1,21,17,59,2,1,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0
280200,Divina Pastora,5215,69,155,317,3126,1696,50,2766,920,50,174,0,0,78,151,241,0,0,13,35,181,164,0,0,0,36,6,9,103,0,0,9,151,183,207,32,6,204,220,2,214,242,105,136,0,0,71,152,241,0,0,13,0,70,34,0,0,0,2,0,0,46,0,0,0,31,40,44,17,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,43632,19175,2500,38543,14660,2510,2210,33,0,1291,2082,4226,1,266,300,106,4200,954,118,228,0,0,469,176,654,118,3,45,1674,1576,3134,394,122,2203,4173,163,2243,3774,1607,1849,33,0,1306,2079,4048,0,241,180,0,1185,153,0,0,0,0,0,0,869,92,0,0,1120,219,865,44,5,162,196,21,6,8,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0,0
280220,Feira Nova,5601,100,217,383,3571,1702,55,3259,1086,57,90,1,0,108,214,360,0,0,8,41,224,117,0,0,0,15,0,52,157,0,0,8,187,231,239,32,3,287,276,3,288,318,0,93,2,0,109,210,368,0,0,8,13,134,13,0,0,0,0,0,0,31,0,0,0,37,17,38,2,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0,0
280230,Frei Paulo,15556,294,608,994,10071,4397,150,9937,3661,150,253,0,0,308,602,1030,0,183,14,161,638,264,0,0,0,61,11,100,516,0,0,290,462,623,603,79,24,685,873,35,919,868,335,233,0,0,296,593,957,0,173,14,116,503,217,0,0,0,46,0,29,93,0,0,3,56,113,62,1,1,36,91,7,28,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0,0
280240,Gararu,11601,203,448,701,7272,3684,120,6825,2274,115,174,0,0,257,522,747,0,0,15,12,275,232,0,0,0,14,15,6,461,0,0,53,513,566,603,42,13,645,496,1,429,508,226,140,0,0,249,513,679,0,0,13,0,29,97,0,0,0,0,0,1,108,0,0,1,76,83,111,11,1,128,32,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0,0
280250,General Maynard,3384,47,109,207,2140,1155,35,1971,845,35,136,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,88,0,0,0,118,118,103,13,7,142,113,17,168,159,54,121,0,0,51,106,207,0,0,26,53,135,38,0,0,0,1,0,3,3,0,0,0,15,48,22,4,5,6,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,3791,1923,65,3960,1564,71,155,0,0,172,287,485,0,0,14,83,466,106,0,0,0,26,3,11,163,0,0,4,206,220,283,50,11,304,281,5,261,259,105,126,0,0,172,288,485,0,0,15,37,332,18,0,0,0,2,0,1,8,0,0,1,17,22,38,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,5153,2805,80,4733,1871,80,160,0,0,194,287,537,0,324,13,74,340,190,0,0,0,13,5,7,216,0,0,0,238,269,300,52,17,339,301,17,360,366,114,126,0,0,180,273,451,0,307,12,20,214,21,1,1,0,0,0,0,23,0,0,0,25,55,59,19,7,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,10359,4623,145,8944,2633,147,288,0,0,291,454,804,0,140,57,46,462,380,4,0,0,28,5,1,485,0,0,5,562,599,684,60,20,675,748,12,468,1135,531,230,0,0,243,435,715,0,140,42,2,68,230,0,0,0,0,0,0,103,0,0,0,79,89,119,12,3,76,36,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,60365,24141,2400,60691,19940,2430,3289,246,0,1959,3450,6550,20,0,252,355,4688,1197,0,0,0,274,78,2000,2902,772,0,1396,3239,2957,4194,522,93,4730,4506,88,4735,4601,1598,2829,233,0,1726,3486,5743,9,0,239,182,3324,911,0,0,0,44,4,46,80,336,0,0,266,355,9,91,24,3,0,3,0,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,25629,10151,370,22395,8679,370,842,0,0,700,1441,2318,2,0,68,299,2558,625,0,0,0,19,72,156,802,8,0,1149,1027,1172,1552,187,50,1581,1523,14,1616,1805,809,742,0,0,647,1399,2179,0,0,44,189,1929,234,0,0,0,1,31,11,168,0,0,116,170,250,248,5,1,77,94,0,137,6,1,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0
280310,Itabi,4886,115,264,446,3359,1764,55,3126,1197,56,133,0,0,105,286,412,0,0,8,66,304,119,0,0,0,0,2,9,163,0,0,2,179,220,223,20,6,213,191,3,204,178,80,97,0,0,107,283,404,0,0,5,25,145,12,0,0,0,0,0,0,26,0,0,0,28,20,36,0,0,9,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,21275,8611,330,19838,6693,330,731,0,0,483,1397,1836,0,0,61,211,2147,555,0,0,0,31,52,58,782,0,0,752,1029,1235,1313,179,55,1615,1595,16,1505,1374,826,638,0,0,510,1190,2043,0,0,44,49,857,75,1,1,0,6,4,0,352,0,0,3,224,153,134,42,4,93,92,0,85,82,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0
280330,Japaratuba,18907,302,670,1215,12136,5913,175,10530,3860,175,360,0,0,298,707,1109,0,335,34,119,690,376,0,0,0,74,1,23,581,2,0,72,537,659,800,94,24,865,825,15,804,823,303,281,0,0,294,663,942,0,303,22,28,272,112,0,0,0,35,0,3,141,0,0,1,152,164,201,20,10,154,53,0,4,5,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0
280340,Japoatã,13429,208,477,734,8240,4236,135,7515,2479,154,252,0,0,258,504,808,0,533,27,118,559,241,0,0,0,33,2,4,389,0,0,131,432,500,582,102,9,528,561,26,460,405,51,233,0,0,174,470,693,0,502,28,16,116,14,0,0,0,0,0,1,52,0,0,1,40,35,66,0,0,36,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,68910,31538,2500,66685,24826,2510,4503,50,0,2053,4220,7121,9,669,201,759,4569,1896,0,0,0,106,199,923,3108,226,0,435,3779,4256,3573,461,99,5167,5278,94,5358,5577,1996,3597,48,0,1892,3940,6506,0,656,172,281,2854,1537,0,0,0,50,92,121,679,7,0,23,572,724,677,115,29,89,159,9,6,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,19176,9646,490,19626,7306,502,620,0,0,296,721,1309,0,2109,105,86,3237,546,0,0,0,80,42,64,558,0,1,1297,748,893,1085,107,43,1162,1066,0,1437,1440,574,530,0,0,314,722,1170,0,1887,72,29,1846,337,1,0,0,144,10,4,17,0,0,49,21,10,20,21,4,7,8,0,4,77,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0
280370,Macambira,6961,178,337,535,4578,2262,70,4574,1753,70,134,0,0,186,321,520,0,0,11,25,536,118,0,0,0,13,29,32,300,0,0,107,233,253,270,41,9,344,293,15,304,338,142,119,0,0,254,332,492,0,0,11,13,227,32,0,0,0,0,1,3,49,0,0,1,64,95,38,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2287,1214,40,1860,475,43,214,0,0,67,146,215,0,0,19,23,179,85,0,0,0,5,0,12,91,0,0,18,122,105,163,25,0,145,88,0,123,12,3,93,0,0,65,117,84,0,0,19,0,7,41,0,0,0,0,0,1,14,0,0,0,11,13,1,0,0,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,0,2,2,18,12,0,0,1,1,0,0,0,0
280390,Malhador,12653,203,468,914,8076,3864,120,7593,2484,119,188,0,0,224,501,861,0,0,13,75,473,272,0,0,0,32,70,191,365,0,0,0,482,539,524,65,20,579,539,11,632,660,277,171,0,0,223,460,829,0,0,12,60,296,103,0,0,0,0,0,1,37,0,0,0,34,34,99,59,20,44,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,10241,3798,165,9437,3046,165,312,0,0,244,537,1034,1,0,57,155,714,279,0,0,0,46,33,19,474,0,0,278,497,530,638,107,41,735,658,21,761,923,343,274,0,0,222,497,788,0,0,39,81,510,160,1,0,0,1,2,2,105,0,0,1,111,80,74,17,6,42,2,2,30,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,7666,4083,125,7714,3525,138,192,0,0,325,610,898,0,0,12,154,872,180,0,0,0,31,13,233,265,0,0,3,352,462,577,59,20,516,556,23,544,580,237,196,0,0,322,588,844,0,0,14,137,837,173,0,0,0,35,2,55,9,0,0,0,46,56,51,34,13,58,39,0,8,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9039,4078,135,7439,2368,135,244,0,0,211,450,803,0,0,15,62,350,287,0,0,0,45,10,33,436,0,0,4,556,630,685,138,22,690,633,19,542,385,189,199,0,0,210,440,764,0,0,10,18,175,225,0,0,0,2,1,8,32,0,0,1,61,71,69,1,1,76,3,1,1,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0
