codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024
280120,Canindé de São Francisco,30402,278,703,1214,11379,4535,275,11424,3819,275,598,0,0,344,821,1293,0,433,79,144,1406,412,0,0,0,64,21,68,639,20,0,86,862,988,1063,221,53,1052,695,62,0,0,529,0,0,338,815,1109,0,375,61,6,352,10,0,0,0,1,0,4,16,0,0,0,46,22,1,99,32,3,0,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,17173,7208,315,15602,4446,357,836,0,0,565,1115,1843,0,596,54,38,1994,523,0,0,0,114,17,103,664,0,0,229,798,1004,1298,198,45,1367,1309,0,870,22,668,0,0,569,984,1359,0,499,49,3,61,4,0,0,0,1,0,1,21,0,0,0,19,33,90,63,13,9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0
280140,Carira,22239,450,956,1559,9695,5019,195,10174,3240,194,370,0,0,514,969,1743,0,0,18,80,1614,375,0,0,0,26,0,93,502,0,0,4,631,763,767,61,31,785,711,11,106,0,290,0,0,491,990,1333,0,0,12,0,0,0,0,0,0,0,0,0,20,0,0,0,18,43,34,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0
280150,Carmópolis,16937,117,294,770,6523,2481,155,6312,1386,155,362,1,0,123,332,781,0,0,122,37,706,240,0,0,0,87,2,27,339,0,0,150,432,507,560,63,11,635,601,10,184,0,255,0,0,86,163,594,0,0,31,0,10,0,0,0,0,0,0,0,27,0,0,0,15,108,49,20,6,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0
280160,Cedro de São João,5913,140,291,399,2882,1437,60,2784,1028,60,169,0,0,118,310,375,0,0,9,19,428,130,0,0,0,17,0,0,188,0,0,0,208,237,195,16,3,201,154,7,0,0,143,0,0,141,309,363,0,0,8,0,20,0,0,0,0,0,0,0,2,0,0,0,5,11,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0
280170,Cristinápolis,18029,202,496,876,7407,3571,165,6660,2090,164,374,0,0,296,508,840,0,0,12,70,938,275,0,0,0,24,28,6,340,0,0,0,449,532,538,37,5,634,603,6,145,0,314,0,0,278,510,836,0,0,12,0,15,0,0,0,0,0,0,0,16,0,0,0,25,28,45,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,14,21,0,0,98,3,0,0,0
280190,Cumbe,3998,94,198,262,2122,1215,45,2082,895,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,125,0,0,2,161,177,176,16,2,140,168,1,10,0,78,0,0,98,198,229,0,182,8,0,0,1,0,0,0,0,0,0,17,0,0,1,16,13,49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0
280200,Divina Pastora,5215,69,155,317,2184,1050,50,2083,713,50,174,0,0,78,150,241,0,0,13,35,181,164,0,0,0,36,6,9,96,0,0,9,148,178,202,26,6,179,150,2,0,0,133,0,0,71,152,231,0,0,13,0,3,0,0,0,0,1,0,0,23,0,0,0,7,33,29,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0
280210,Estância,69556,1093,2308,4544,32918,14753,2500,28991,10432,2510,2209,33,0,1290,2079,4165,1,266,300,106,4191,954,118,228,0,0,469,176,642,118,3,45,1501,1576,2797,340,120,2203,2920,141,0,0,1846,33,0,1296,2065,3746,0,241,180,0,141,0,0,0,0,0,0,0,93,0,0,0,316,153,253,0,0,51,18,0,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0
280220,Feira Nova,5601,100,217,383,2559,1138,55,2233,772,57,88,1,0,108,213,354,0,0,8,41,223,117,0,0,0,15,0,52,145,0,0,8,174,207,211,26,3,235,2,2,0,0,92,0,0,108,209,340,0,0,8,0,4,0,0,0,0,0,0,0,5,0,0,0,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0
280230,Frei Paulo,15556,294,608,994,7613,3323,150,7951,2741,150,253,0,0,308,598,1025,0,183,14,160,638,264,0,0,0,61,11,100,491,0,0,290,438,591,539,66,23,621,733,34,510,0,221,0,0,295,591,915,0,172,13,77,201,0,0,0,0,0,0,0,15,0,0,3,17,100,52,0,1,19,49,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0
280240,Gararu,11601,203,448,701,5138,2532,120,4971,1766,115,174,0,0,257,520,743,0,0,15,12,272,232,0,0,0,14,15,6,453,0,0,52,501,545,555,34,9,474,87,1,0,0,138,0,0,249,510,611,0,0,13,0,12,0,0,0,0,0,0,1,36,0,0,0,37,57,49,3,0,36,14,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0
280250,General Maynard,3384,47,109,207,1512,779,35,1484,695,35,135,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,87,0,0,0,116,115,101,12,7,127,32,17,0,0,114,0,0,50,106,200,0,0,23,42,88,1,0,0,0,0,0,3,1,0,0,0,13,46,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,2791,1405,65,2864,1102,71,153,0,0,172,287,485,0,0,14,81,465,106,0,0,0,26,3,11,155,0,0,4,203,211,258,46,11,173,0,0,0,0,108,0,0,172,287,449,0,0,12,5,52,0,0,0,0,1,0,0,1,0,0,0,7,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,3859,1969,80,3450,1430,80,160,0,0,192,282,533,0,324,13,74,338,190,0,0,0,13,5,7,210,0,0,0,232,260,271,44,14,239,43,6,0,0,118,0,0,178,271,398,0,301,10,1,30,2,0,0,0,0,0,0,16,0,0,0,17,43,29,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0
280280,Indiaroba,18149,221,453,850,7085,3127,145,6644,2011,147,288,0,0,291,454,802,0,139,57,46,462,380,4,0,0,28,5,1,480,0,0,5,553,583,662,59,20,573,615,11,125,1,228,0,0,241,432,616,0,139,41,2,64,1,0,0,0,0,0,0,45,0,0,0,32,46,78,11,3,15,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0
280290,Itabaiana,96142,1449,3289,6024,44149,18831,2400,44028,14709,2430,3286,246,0,1957,3442,6517,20,0,252,354,4677,1193,0,0,0,272,77,2000,2837,771,0,1393,3103,2712,3771,458,84,3268,1266,72,0,0,2280,231,0,1722,3464,5396,9,0,192,14,605,17,0,0,0,1,0,7,64,1,0,0,255,345,8,75,22,1,0,1,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0
280300,Itabaianinha,42166,630,1353,2494,18485,7581,370,18025,6367,370,842,0,0,697,1432,2287,2,0,68,298,2557,625,0,0,0,19,72,156,724,8,0,1149,929,1021,1329,177,48,1260,1131,14,881,299,701,0,0,643,1389,2086,0,0,42,60,852,3,0,0,0,1,1,0,58,0,0,2,93,224,199,1,0,12,0,0,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0
280310,Itabi,4886,115,264,446,2545,1270,55,2366,920,56,132,0,0,105,286,410,0,0,8,66,301,119,0,0,0,0,2,9,162,0,0,2,175,214,206,20,6,141,0,2,0,0,92,0,0,107,283,377,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,11,14,25,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,15073,6661,330,14581,4886,330,730,0,0,480,1393,1817,0,0,61,206,2144,554,0,0,0,31,51,58,700,0,0,752,946,1124,1091,142,43,1124,820,15,167,132,604,0,0,507,1188,1875,0,0,39,4,107,9,0,0,0,5,1,0,195,0,0,0,79,95,64,34,3,48,29,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0
280330,Japaratuba,18907,302,670,1215,8586,4415,175,8057,2867,175,358,0,0,298,707,1104,0,335,34,119,686,373,0,0,0,74,1,23,549,2,0,72,526,637,765,81,22,764,509,11,7,0,271,0,0,294,662,883,0,303,18,0,20,6,0,0,0,35,0,3,49,0,0,0,59,100,132,17,7,8,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0
280340,Japoatã,13429,208,477,734,6216,3260,135,5878,2039,154,252,0,0,258,502,805,0,533,27,118,559,241,0,0,0,33,2,4,384,0,0,130,415,478,503,89,8,394,121,22,0,0,228,0,0,173,469,572,0,490,24,0,2,1,0,0,0,0,0,0,5,0,0,1,11,18,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,54616,25520,2500,53192,18911,2510,4494,50,0,2049,4204,7076,9,666,201,755,4555,1891,0,0,0,106,199,923,3012,226,0,435,3657,4084,3311,413,94,4782,4416,82,1502,0,3392,48,0,1884,3914,6186,0,654,161,42,528,33,0,0,0,0,6,3,312,0,0,3,343,651,600,104,21,20,6,1,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,16976,7720,490,18467,5198,502,620,0,0,295,720,1303,0,2103,105,84,3236,546,0,0,0,80,42,64,545,0,1,1295,733,867,1038,104,43,1115,1005,0,1338,1185,451,0,0,268,720,1128,0,1796,57,0,562,4,0,0,0,130,0,0,16,0,0,2,20,9,18,10,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0
280370,Macambira,6961,178,337,535,3484,1692,70,3487,1401,70,134,0,0,186,321,516,0,0,11,25,536,118,0,0,0,13,29,32,295,0,0,107,227,244,246,40,9,283,103,12,0,0,113,0,0,254,330,461,0,0,10,3,25,2,0,0,0,0,1,2,36,0,0,1,50,91,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,1647,832,40,1306,376,40,107,0,0,76,125,215,0,0,18,16,247,92,0,0,0,2,0,7,132,0,0,8,131,102,1,27,0,0,0,0,0,0,97,0,0,62,124,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,2,1,26,3,0,0,1,1,0,0,0
280390,Malhador,12653,203,468,914,5718,2690,120,5434,1774,119,188,0,0,222,498,849,0,0,13,75,473,272,0,0,0,32,70,191,352,0,0,0,446,499,459,58,18,443,269,7,0,0,168,0,0,221,458,774,0,0,12,0,13,5,0,0,0,0,0,1,17,0,0,0,13,7,35,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,6995,3036,165,6841,2029,165,308,0,0,242,536,1027,1,0,57,155,714,279,0,0,0,46,33,19,459,0,0,272,482,502,559,93,41,582,404,14,16,0,259,0,0,222,496,715,0,0,35,9,22,0,0,0,0,1,1,2,64,0,0,0,90,64,36,4,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,5832,3165,125,6144,2729,138,192,0,0,325,610,893,0,0,12,154,871,180,0,0,0,31,13,233,256,0,0,3,331,419,519,59,20,448,395,23,157,0,173,0,0,322,588,841,0,0,14,74,410,37,0,0,0,22,0,53,5,0,0,0,46,53,42,1,1,47,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,6067,2952,135,5640,1809,135,244,0,0,211,448,799,0,0,15,61,346,287,0,0,0,44,10,33,424,0,0,1,532,594,643,121,20,538,250,19,0,0,185,0,0,210,436,764,0,0,4,6,16,3,0,0,0,2,1,8,19,0,0,1,44,53,49,0,0,7,1,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0
280430,Muribeca,7639,120,263,500,3512,1826,75,3723,1215,75,168,0,0,131,287,521,0,0,13,4,557,152,0,0,0,16,10,22,157,0,0,79,218,293,278,48,9,361,364,1,32,2,110,0,0,131,283,458,0,0,13,0,171,11,0,0,0,0,0,0,19,0,0,0,6,3,1,6,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0
280440,Neópolis,18703,361,698,1274,9036,4396,175,8139,2420,169,450,0,0,411,693,1215,0,0,37,28,829,328,0,0,0,17,1,15,497,0,3,575,556,588,602,69,23,695,404,2,71,30,397,0,0,312,608,896,0,0,27,0,9,0,0,0,0,0,0,0,13,0,0,22,15,48,43,12,5,10,3,0,1,4,1,0,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,2,0
