codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819
280120,Canindé de São Francisco,30402,278,703,1214,14919,5221,275,13278,4607,275,599,0,0,344,822,1298,0,437,80,148,1408,0,0,0,0,64,21,69,649,20,0,86,884,1018,1148,231,53,1214,1146,65,414,880,180,553,0,0,339,825,1162,0,384,68,38,899,0,0,0,0,1,1,5,16,0,0,0,48,24,1,110,36,4,0,0,93,0,0,21,0,0,0,0,4,0,0,0,4,13,0,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,7,0,0
280130,Capela,34514,564,1121,2006,20139,8016,315,17046,4911,357,836,0,0,565,1118,1850,0,596,54,38,1994,253,0,0,0,114,17,103,677,0,0,229,814,1016,1330,199,45,1434,1390,0,523,1159,692,681,0,0,570,988,1402,0,499,50,6,377,0,0,0,0,2,1,2,35,0,0,1,31,37,97,63,13,31,15,0,6,3,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0,0
280140,Carira,22239,450,956,1559,12069,5491,195,11987,3686,194,370,0,0,514,969,1751,0,0,18,80,1614,80,0,0,0,26,0,93,518,0,0,4,658,800,826,66,32,887,907,11,375,866,522,290,0,0,491,993,1392,0,0,12,0,0,0,0,0,0,0,0,0,170,0,0,0,127,65,87,3,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0,0
280150,Carmópolis,16937,117,294,770,8511,2891,155,7428,1618,155,363,1,0,123,332,783,0,0,122,37,706,0,0,0,0,87,2,27,342,0,0,150,446,527,598,63,11,714,705,10,240,685,354,259,0,0,89,163,628,0,0,44,0,79,0,0,0,0,19,0,0,52,0,0,7,29,122,68,20,7,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0,0
280160,Cedro de São João,5913,140,291,399,3446,1607,60,2968,1167,60,169,0,0,118,310,375,0,0,9,19,429,0,0,0,0,17,0,0,188,0,0,0,210,245,207,17,3,211,202,10,130,99,0,145,0,0,141,309,367,0,0,8,0,97,0,0,0,0,0,0,0,3,0,0,0,8,18,32,0,1,16,0,0,21,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0,0
280170,Cristinápolis,18029,202,496,876,9433,3991,165,7799,2336,165,374,0,0,296,511,858,0,0,13,70,938,0,0,0,0,24,28,6,358,0,0,0,463,553,565,42,5,687,718,6,276,544,464,316,0,0,278,511,862,0,0,13,4,26,0,0,0,0,0,0,0,49,0,0,0,62,52,69,0,1,85,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,15,21,0,0,98,3,0,0,0,0
280190,Cumbe,3998,94,198,262,2474,1353,45,2326,1010,45,83,0,0,98,199,250,0,193,8,35,136,0,0,0,0,7,11,14,125,0,0,2,162,180,180,18,2,148,190,2,70,176,37,82,0,0,98,198,232,0,182,8,12,61,0,0,0,0,0,0,0,18,0,0,1,19,16,57,2,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0
280200,Divina Pastora,5215,69,155,317,2756,1266,50,2500,840,50,174,0,0,78,150,241,0,0,13,35,181,0,0,0,0,36,6,9,99,0,0,9,149,181,206,30,6,199,213,2,164,185,134,136,0,0,71,152,239,0,0,13,0,14,0,0,0,0,2,0,0,41,0,0,0,28,40,43,16,3,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,39690,16945,2500,34364,11325,2510,2210,33,0,1290,2080,4189,1,266,300,106,4200,785,118,228,0,0,469,176,654,118,3,45,1568,1576,2920,381,120,2203,3614,159,954,1877,1721,1849,33,0,1303,2069,3871,0,241,180,0,246,0,0,0,0,0,0,0,347,0,0,0,571,168,327,26,3,62,22,15,1,6,0,17,0,0,0,0,20,0,0,1,4,119,0,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,11,0,0
280220,Feira Nova,5601,100,217,383,3185,1282,55,2716,931,57,90,1,0,108,214,359,0,0,8,41,224,0,0,0,0,15,0,52,149,0,0,8,181,219,231,30,3,265,234,3,117,164,0,93,0,0,108,210,361,0,0,8,4,68,0,0,0,0,0,0,0,12,0,0,0,17,12,33,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0,0
280230,Frei Paulo,15556,294,608,994,9023,3687,150,8693,3009,150,253,0,0,308,599,1027,0,183,14,161,638,0,0,0,0,61,11,100,494,0,0,290,446,601,559,66,24,638,787,34,264,763,372,226,0,0,296,591,934,0,173,13,95,358,0,0,0,0,0,0,0,19,0,0,3,19,108,56,0,1,24,59,1,34,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0,0
280240,Gararu,11601,203,448,701,6406,2984,120,5657,2026,115,174,0,0,257,522,744,0,0,15,12,274,1,0,0,0,14,15,6,459,0,0,53,506,560,584,40,11,608,392,1,232,156,21,140,0,0,249,512,660,0,0,13,0,19,0,0,0,0,0,0,1,62,0,0,1,51,73,90,5,1,75,15,0,59,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0,0
280250,General Maynard,3384,47,109,207,1886,915,35,1765,830,35,136,0,0,53,106,211,0,0,26,59,160,0,0,0,0,35,0,7,88,0,0,0,118,117,103,12,7,140,110,17,78,151,31,120,0,0,51,106,207,0,0,25,50,134,0,0,0,0,1,0,3,3,0,0,0,15,47,20,4,5,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,3377,1563,65,3268,1387,71,155,0,0,172,287,485,0,0,14,82,466,0,0,0,0,26,3,11,160,0,0,4,206,215,275,50,11,283,239,5,106,13,0,120,0,0,172,288,482,0,0,15,30,229,0,0,0,0,2,0,1,5,0,0,0,12,17,10,0,0,1,0,0,3,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,4673,2155,80,3905,1561,80,160,0,0,192,282,533,0,324,13,74,338,0,0,0,0,13,5,7,213,0,0,0,235,264,284,48,15,310,236,13,190,156,0,125,0,0,179,272,428,0,303,12,11,77,0,0,0,0,0,0,0,23,0,0,0,21,47,44,9,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,9039,3513,145,8008,2209,147,288,0,0,291,454,802,0,139,57,46,462,237,4,0,0,28,5,1,483,0,0,5,555,589,669,60,20,637,686,12,380,345,753,230,0,0,242,435,686,0,139,42,2,68,0,0,0,0,0,0,0,70,0,0,0,48,66,98,12,3,44,22,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,53625,21911,2400,50265,16593,2430,3288,246,0,1959,3445,6534,20,0,252,354,4686,0,0,0,0,274,78,2000,2860,772,0,1396,3155,2839,3995,481,88,4261,3633,84,1197,2368,0,2648,231,0,1722,3474,5611,9,0,214,62,1796,0,0,0,0,1,0,7,68,2,0,0,259,354,9,80,24,1,0,1,21,0,0,17,9,0,0,3,13,7,0,0,13,39,0,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,14,0,0
280300,Itabaianinha,42166,630,1353,2494,22749,9131,370,20695,7499,370,842,0,0,697,1439,2298,2,0,68,298,2558,491,0,0,0,19,72,156,758,8,0,1149,979,1108,1431,184,50,1433,1337,14,625,1354,1325,726,0,0,646,1396,2146,0,0,43,143,1683,0,0,0,0,1,10,6,65,0,0,15,95,230,207,3,0,12,0,0,72,0,0,2,0,0,0,0,7,30,0,0,1,8,0,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,2,0,0
280310,Itabi,4886,115,264,446,3039,1454,55,2748,1093,56,133,0,0,105,286,410,0,0,8,66,304,0,0,0,0,0,2,9,163,0,0,2,178,219,222,20,6,196,164,3,119,131,2,96,0,0,107,283,399,0,0,5,1,102,0,0,0,0,0,0,0,25,0,0,0,27,17,31,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,18727,7851,330,17123,5591,330,731,0,0,480,1394,1825,0,0,61,211,2147,224,0,0,0,31,51,58,749,0,0,752,997,1175,1226,157,49,1508,1416,16,555,1091,219,611,0,0,509,1188,2009,0,0,41,6,295,6,1,0,0,6,2,0,318,0,0,2,198,118,82,36,3,57,38,0,10,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0
280330,Japaratuba,18907,302,670,1215,10720,5043,175,9242,3269,175,360,0,0,298,707,1106,0,335,34,119,690,0,0,0,0,74,1,23,555,2,0,72,533,646,785,86,24,831,744,14,375,634,194,275,0,0,294,663,916,0,303,18,13,124,0,0,0,0,35,0,3,114,0,0,0,105,119,156,17,7,93,6,0,8,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0
280340,Japoatã,13429,208,477,734,7468,3586,135,6196,2241,154,252,0,0,258,502,806,0,533,27,118,559,0,0,0,0,33,2,4,387,0,0,131,421,489,524,95,8,466,277,26,241,37,0,233,0,0,173,470,643,0,490,28,0,29,0,0,0,0,0,0,1,37,0,0,1,21,28,59,0,0,26,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,63168,29038,2500,59024,21502,2510,4502,50,0,2051,4213,7104,9,667,201,758,4561,0,0,0,0,106,199,923,3065,226,0,435,3719,4176,3462,442,98,4985,4962,94,1896,4624,1496,3477,48,0,1889,3932,6390,0,656,170,119,1835,0,0,0,0,2,7,4,499,1,0,3,480,698,635,110,28,68,22,1,428,1,0,395,0,0,1,6,14,0,0,0,3,29,0,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,12,0,0
280360,Laranjeiras,30080,269,727,1448,18086,8396,490,19098,6326,502,620,0,0,295,720,1305,0,2109,105,86,3236,347,0,0,0,80,42,64,550,0,1,1295,736,877,1053,106,43,1130,1034,0,546,1387,1331,508,0,0,300,722,1147,0,1887,61,20,1310,0,0,0,0,130,1,4,16,0,0,16,20,9,18,18,2,4,6,0,59,2,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0
280370,Macambira,6961,178,337,535,4126,1872,70,4020,1535,70,134,0,0,186,321,519,0,0,11,25,536,0,0,0,0,13,29,32,298,0,0,107,230,249,257,40,9,322,262,15,118,215,92,115,0,0,254,330,486,0,0,11,8,85,0,0,0,0,0,1,2,47,0,0,1,63,94,31,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2077,964,40,1306,376,40,107,0,0,76,125,215,0,0,18,16,247,92,0,0,0,2,0,7,132,0,0,8,131,102,1,27,0,0,0,0,0,0,0,97,0,0,62,124,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,2,1,26,3,0,0,1,1,0,0,0,0
280390,Malhador,12653,203,468,914,7146,2984,120,6543,2029,119,188,0,0,222,498,851,0,0,13,75,473,0,0,0,0,32,70,191,355,0,0,0,460,520,488,65,19,532,472,11,272,480,256,169,0,0,221,459,807,0,0,12,9,80,0,0,0,0,0,0,1,37,0,0,0,33,26,98,50,20,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,8915,3408,165,8083,2379,165,312,0,0,244,537,1029,1,0,57,155,714,0,0,0,0,46,33,19,472,0,0,278,495,515,602,104,41,686,604,20,279,653,187,264,0,0,222,497,764,0,0,38,32,149,0,0,0,0,1,2,2,86,0,0,1,101,73,59,7,4,27,1,0,18,30,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,6872,3483,125,7182,2991,138,192,0,0,325,610,894,0,0,12,154,872,156,0,0,0,31,13,233,261,0,0,3,341,441,540,59,20,473,470,23,180,442,437,175,0,0,322,588,841,0,0,14,99,643,0,0,0,0,22,0,53,5,0,0,0,46,53,42,1,1,47,0,0,38,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,7863,3288,135,6233,1907,135,244,0,0,211,448,802,0,0,15,62,346,0,0,0,0,44,10,33,429,0,0,1,542,607,656,133,21,608,415,19,287,300,0,192,0,0,210,436,764,0,0,8,6,37,0,0,0,0,2,1,8,21,0,0,1,49,58,56,0,0,16,1,0,41,0,0,4,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,1,0,0
