codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose1_grupo38_1517,aplicadas_dose1_grupo39_1214,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose2_grupo38_1517,aplicadas_dose2_grupo39_1214,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819,aplicadas_dose_unica_grupo38_1517,aplicadas_dose_unica_grupo39_1214
280120,Canindé de São Francisco,30402,278,703,1214,18061,8121,275,17115,6739,275,599,0,0,347,826,1320,0,437,80,153,1410,414,0,0,0,64,21,69,686,20,0,86,928,1091,1251,252,55,1378,1404,68,1461,1844,837,7,7,584,0,0,340,834,1313,0,398,76,89,1239,352,0,1,0,42,20,39,319,3,0,32,417,180,83,142,43,104,33,20,35,1,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,22445,13010,315,20003,7448,357,836,0,0,566,1119,1871,0,596,54,38,1997,523,0,0,0,114,17,103,713,0,0,229,857,1062,1401,202,45,1549,1583,0,1444,1418,654,507,505,711,0,0,571,995,1474,0,500,54,41,1096,331,0,0,0,52,7,34,309,0,0,32,294,339,253,75,15,76,89,0,9,61,30,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0,0,0,0
280140,Carira,22239,450,956,1559,14449,9025,195,13994,6907,194,370,0,0,514,972,1772,0,0,18,80,1614,375,0,0,0,26,0,93,543,0,0,4,686,829,877,68,32,954,1045,11,1113,1101,502,391,4,314,0,0,493,1003,1483,0,0,15,41,232,145,0,0,0,9,0,20,655,0,0,0,622,550,363,15,5,340,383,3,173,39,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0,0,0,0
280150,Carmópolis,16937,117,294,770,10301,5226,155,8577,2989,155,363,0,0,123,334,788,0,0,122,37,706,240,0,0,0,87,2,27,362,0,0,150,462,555,650,63,11,768,766,10,844,588,508,2,9,267,0,0,91,166,673,0,0,58,0,185,51,0,0,0,20,2,0,245,0,0,7,171,244,175,21,7,180,326,1,83,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0,0,0,0
280160,Cedro de São João,5913,140,291,399,3936,2814,60,3537,1942,60,169,0,0,119,310,375,0,0,9,19,429,130,0,0,0,17,0,0,193,0,0,0,213,263,221,18,3,233,236,11,216,257,96,0,0,151,0,0,141,310,380,0,0,8,0,331,121,0,0,0,8,0,0,114,0,0,0,101,49,48,5,3,46,84,7,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0,0,0,0
280170,Cristinápolis,18029,202,496,876,11117,6677,165,10229,3562,165,376,0,0,297,513,868,0,0,13,70,938,276,0,0,0,24,28,6,392,0,0,0,507,607,645,51,5,754,833,7,789,965,397,451,417,347,0,0,280,515,886,0,0,18,29,574,159,0,0,0,7,7,1,173,32,0,0,119,108,121,5,8,113,36,0,20,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,15,21,0,0,98,3,0,0,0,0,0,0
280190,Cumbe,3998,94,198,262,2782,2074,45,2756,1622,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,133,0,0,2,173,187,189,18,2,164,213,2,214,236,98,21,0,83,0,0,99,199,249,0,183,8,30,108,67,0,0,0,7,11,8,103,0,0,1,114,62,78,3,1,41,112,0,48,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0,0,0
280200,Divina Pastora,5215,69,155,317,3246,2183,50,2950,1587,50,175,0,0,78,152,244,0,0,13,39,182,164,0,0,0,37,6,9,103,0,0,9,157,185,216,35,6,213,225,2,231,276,133,29,31,171,0,0,72,153,242,0,0,13,1,107,133,0,0,0,29,6,3,102,0,0,0,92,86,63,22,5,77,152,1,24,3,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,44902,25155,2500,40613,19660,2510,2224,33,0,1291,2087,4247,1,266,300,106,4280,954,118,228,0,0,469,176,681,118,3,45,1864,1606,3239,402,122,2365,4398,163,2288,4306,1785,401,47,1866,33,0,1314,2092,4230,0,241,180,0,2119,233,0,84,0,0,214,18,1671,216,0,0,2022,542,1330,102,21,359,585,30,63,91,4,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0,0,0,0
280220,Feira Nova,5601,100,217,383,3691,2503,55,3404,1722,57,90,0,0,108,214,361,0,0,8,41,224,117,0,0,0,15,0,52,157,0,0,8,187,232,239,36,3,287,279,3,290,331,122,0,0,96,0,0,110,210,381,0,0,8,22,202,67,0,1,0,13,0,33,130,0,0,6,115,88,65,8,2,67,88,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0,0,0,0
280230,Frei Paulo,15556,294,608,994,10071,6100,150,10297,5562,150,253,0,0,309,607,1032,0,183,14,161,638,264,0,0,0,61,11,100,528,0,0,290,479,637,622,84,24,712,924,35,998,966,365,0,0,242,0,0,296,593,985,0,173,14,125,573,248,0,0,0,54,11,85,326,0,0,175,355,283,181,3,2,145,189,8,309,85,102,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0,0,0,0
280240,Gararu,11601,203,448,701,7550,4960,120,7275,3260,115,174,0,0,257,522,753,0,0,15,12,275,232,0,0,0,14,15,6,487,0,0,53,518,580,616,42,13,671,550,1,520,660,289,0,0,144,0,0,249,513,709,0,0,13,5,38,140,0,0,0,0,0,1,278,0,0,5,234,179,179,13,1,325,166,0,37,31,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0,0,0,0
280250,General Maynard,3384,47,109,207,2180,1535,35,2089,1368,35,136,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,90,0,0,0,119,119,104,13,7,146,117,17,174,167,61,46,38,127,0,0,51,106,211,0,0,26,55,156,77,0,0,0,33,0,4,66,0,0,0,88,58,24,4,5,71,75,17,23,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,3927,2725,65,3960,1568,71,155,0,0,172,287,485,0,0,14,83,466,106,0,0,0,26,3,11,163,0,0,4,206,220,283,50,11,304,281,5,261,259,105,0,0,127,0,0,172,288,485,0,2,15,38,332,18,0,0,0,2,0,1,8,0,0,1,17,22,38,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,5311,3701,80,5029,2691,80,160,0,0,195,287,539,0,324,13,74,347,191,0,0,0,13,5,7,218,0,0,0,241,278,311,52,17,361,352,17,410,438,179,0,0,128,0,0,182,276,474,0,308,12,54,336,136,1,1,0,0,6,0,110,0,0,0,103,58,72,23,9,101,121,0,87,77,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,10769,5977,145,10734,4075,147,288,0,0,291,456,812,0,140,57,46,462,380,4,0,0,28,5,1,497,0,0,5,571,613,712,60,20,705,793,12,535,1264,897,532,548,230,0,0,247,442,783,0,140,42,2,68,230,0,0,0,0,0,0,346,0,0,0,286,252,250,12,3,203,208,0,202,115,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,62535,33426,2400,63191,29078,2430,3289,246,0,1961,3458,6570,20,0,252,355,4688,1197,0,0,0,274,78,2000,2933,772,0,1396,3292,3030,4299,547,95,4922,4789,89,5232,5346,2003,27,31,2962,229,0,1729,3505,5979,10,0,244,266,4251,1470,1,3,0,211,75,1399,2282,409,0,17,1812,780,205,100,28,845,163,4,71,27,1,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,26557,14282,370,26159,11466,370,842,0,0,705,1451,2341,2,0,68,299,2559,625,0,0,0,19,72,156,860,8,0,1149,1110,1277,1705,204,54,1773,1724,14,1895,2189,1048,987,1023,772,0,0,648,1404,2257,0,0,47,262,2251,536,0,0,0,7,73,48,504,0,0,664,473,369,353,32,12,198,193,3,287,46,27,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0,0,0
280310,Itabi,4886,115,264,446,3467,2508,55,3305,1594,56,133,0,0,105,286,412,0,0,8,66,304,119,0,0,0,0,2,9,163,0,0,2,181,221,229,21,6,232,211,3,237,245,110,0,0,105,0,0,107,283,415,0,0,5,56,231,83,0,0,0,0,1,3,73,0,0,0,33,30,56,0,1,88,24,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,22095,11601,330,21226,9004,330,733,0,0,483,1403,1846,0,0,61,211,2147,555,0,0,0,31,52,58,815,0,0,752,1086,1314,1425,200,56,1751,1776,16,1736,1737,982,0,0,671,0,0,510,1197,2088,1,0,45,103,1383,408,1,1,0,43,53,26,521,0,0,101,425,227,261,63,8,219,224,0,219,171,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0,0,0
280330,Japaratuba,18907,302,670,1215,12136,7579,175,11458,5698,175,361,0,0,299,709,1111,0,335,34,119,690,376,0,0,0,74,1,23,589,2,0,72,546,672,819,95,24,892,867,15,873,962,411,395,92,294,0,0,294,665,972,0,303,22,31,354,196,0,0,0,36,0,5,462,0,0,34,455,403,402,30,14,293,358,1,53,21,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0,0,0
280340,Japoatã,13429,208,477,734,8490,5418,135,8399,3531,154,255,0,0,258,507,811,0,533,27,118,559,241,0,0,0,33,2,4,397,0,0,131,441,510,596,108,9,550,601,27,620,767,294,0,0,255,0,0,174,470,715,0,504,28,59,308,195,0,0,0,19,1,1,155,0,0,1,93,46,96,6,1,161,216,1,22,4,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,70754,42448,2500,68772,34446,2510,4503,50,0,2057,4224,7157,14,669,201,759,4569,1896,0,0,0,106,199,923,3156,226,0,435,3835,4325,3682,496,101,5303,5460,97,5675,6125,2383,67,79,3880,48,0,1902,3958,6742,0,656,178,456,3556,1887,0,0,0,72,281,482,2732,99,0,281,2529,2235,1018,172,40,443,670,12,90,25,1,1,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,19526,12739,490,20441,9870,502,620,0,0,296,724,1311,0,2117,105,86,3237,546,0,0,0,80,42,64,567,0,1,1297,761,912,1110,109,43,1185,1095,0,1481,1509,641,287,215,547,0,0,314,723,1207,0,1929,78,38,2134,370,1,0,1,151,31,7,296,9,0,363,379,225,222,27,5,174,197,0,83,337,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0,0,0
280370,Macambira,6961,178,337,535,4730,3170,70,4748,2852,70,134,0,0,186,322,520,0,0,11,25,543,118,0,0,0,13,29,32,302,0,0,107,238,258,281,42,9,359,310,15,341,379,174,0,0,132,0,0,254,334,510,0,0,13,22,355,99,0,0,0,7,22,23,205,0,0,66,223,152,91,15,3,104,105,4,51,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2357,1726,40,2076,723,43,144,0,0,67,146,234,0,0,19,23,180,85,0,0,0,5,0,12,91,0,0,18,123,112,174,27,3,163,119,0,159,125,47,0,0,93,0,0,65,117,187,0,0,19,0,7,58,0,0,0,1,0,1,44,0,0,0,38,40,7,0,0,18,22,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,2,18,12,0,0,1,1,0,0,0,0,0,0
280390,Malhador,12653,203,468,914,8376,5231,120,8078,3783,119,188,0,0,225,506,867,0,0,13,75,473,272,0,0,0,32,70,191,371,0,0,0,490,554,549,69,21,609,581,11,669,713,409,115,5,176,0,0,223,461,846,0,0,12,65,337,249,0,0,0,26,61,114,320,0,0,0,168,64,110,66,20,133,244,4,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0,0,0
