codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819
280010,Amparo de São Francisco,2380,51,89,140,1549,1020,30,1544,762,30,72,0,0,42,99,146,0,183,27,0,208,45,1,0,0,19,0,0,43,0,0,2,45,57,67,19,0,95,103,10,99,115,47,69,0,0,41,98,136,0,180,27,0,87,18,0,0,0,0,0,0,6,0,0,1,8,15,18,14,0,35,8,4,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,3,0,0,11,3,0,1,0,0
280020,Aquidabã,21681,481,932,1543,13953,6942,210,12110,4525,210,473,18,0,485,870,1444,0,166,24,48,644,811,0,0,0,47,42,68,577,0,0,106,741,888,865,68,15,792,872,10,831,833,372,427,17,0,442,846,1328,0,142,28,14,312,532,0,0,0,8,1,0,39,0,0,2,58,53,117,18,7,96,34,0,3,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,9,0,0,0,13,19,30,0,0,133,0,0,0,0,0
280030,Aracaju,664908,10149,24138,47854,448205,210366,12715,442702,147877,12517,39358,925,3,12255,25558,46140,309,204,5135,905,29709,8333,284,630,453,824,1093,12,22391,701,5,762,25698,28897,33723,3042,582,29483,36707,119,36766,38345,13351,18377,1209,1,11561,14567,44577,44,145,3169,162,8273,2218,86,67,321,235,385,16,8677,254,4,17,5028,4802,6827,962,413,4245,3862,30,1740,5391,242,225,79,0,4,3,4,87,0,35,0,76,335,0,17,1,0,5,0,10900,3,0,13,0,2,4,0,1,262,37,0,334,3,87
280040,Arauá,9947,149,348,644,6203,3014,100,6299,2541,102,174,0,0,211,468,650,0,0,12,113,386,204,0,0,0,12,12,36,322,0,0,30,347,763,416,70,12,717,554,26,348,299,117,167,0,0,211,471,665,0,1,10,22,192,21,0,0,0,0,0,0,88,0,0,28,485,91,56,0,1,9,23,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,1,17,1,0,0,30,41,5,0,0,0,0,0,0,0,0
280050,Areia Branca,18686,281,548,1047,11624,5715,185,11892,4383,198,300,0,0,341,587,1058,1,0,63,128,673,256,180,529,0,28,25,67,483,0,0,0,704,769,859,87,18,875,923,1,1170,1384,383,259,0,0,312,579,1124,0,0,58,10,69,168,0,0,0,18,1,4,246,0,0,0,165,187,885,26,8,137,72,0,23,28,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,49,77,0,0,47,2,0,0,0,0
280060,Barra dos Coqueiros,30930,358,816,1754,18877,8143,845,19595,5767,967,637,2,0,437,887,1769,1,201,85,104,1531,565,0,0,0,114,18,3,787,0,506,253,1182,1644,1453,194,49,1765,1578,28,1578,1631,593,535,0,0,391,889,1720,0,37,63,22,596,239,0,0,0,4,0,0,284,2,231,1,208,164,100,5,1,194,49,0,21,11,0,3,0,0,2,2,21,0,136,0,0,40,11,0,0,0,1,0,0,40,0,0,0,90,250,366,0,0,3,2,0,0,0,0
280067,Boquim,26899,476,1158,1852,17319,8039,255,15551,6031,252,722,9,0,572,1204,1826,0,0,68,152,1434,400,0,0,0,54,56,127,790,0,0,300,924,1057,1060,114,36,1114,1048,25,1035,976,448,620,9,0,530,1195,1693,0,0,26,4,132,137,0,0,0,0,4,3,619,0,0,1,336,428,105,32,8,121,15,0,8,5,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,18,0,0,0,50,50,126,0,0,0,0,0,0,1,0
280070,Brejo Grande,8353,121,199,417,5028,3065,75,4772,2006,75,155,0,0,154,205,449,0,711,14,16,465,255,0,0,0,0,0,0,164,0,0,0,197,250,292,49,13,283,338,13,289,318,142,149,0,0,156,205,324,0,592,12,0,335,88,0,0,0,0,0,0,5,0,0,0,13,26,54,5,0,25,13,0,3,1,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,9,0,0,44,10,0,1,0,0
280100,Campo do Brito,18218,408,774,1318,11650,5508,175,11127,3921,175,337,0,0,438,816,1233,0,0,15,160,614,333,0,0,0,32,52,218,593,0,0,20,748,774,709,113,21,906,783,22,812,1004,374,288,0,0,432,789,1124,0,0,11,35,259,208,0,0,0,8,22,9,169,0,0,0,111,176,149,34,3,78,8,4,7,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,3,6,48,109,0,0,0,0,0,0,0,0
280110,Canhoba,4006,72,156,232,2619,1590,40,2484,861,40,108,0,0,97,178,250,0,147,8,22,156,106,0,0,0,17,4,0,149,0,0,0,189,147,178,15,4,156,190,0,137,135,91,87,0,0,97,178,178,0,53,8,3,60,21,0,0,0,2,0,0,4,0,0,0,8,20,40,1,0,43,56,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,11,18,4,0,0,2,0,0,0,0,0
280120,Canindé de São Francisco,30402,278,703,1214,17301,5871,275,16669,5288,275,599,0,0,346,824,1313,0,437,80,152,1410,414,0,0,0,64,21,69,667,20,0,86,913,1069,1226,246,54,1343,1347,68,1394,1737,770,559,0,0,340,829,1189,0,390,74,64,1116,274,0,0,0,1,10,7,20,1,0,0,63,41,65,126,38,78,3,13,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,21885,8846,315,18584,5878,357,836,0,0,565,1118,1866,0,596,54,38,1994,523,0,0,0,114,17,103,687,0,0,229,835,1045,1382,199,45,1525,1512,0,1403,1304,594,688,0,0,571,989,1440,0,500,52,29,929,194,0,0,0,4,1,2,73,0,0,1,37,46,114,66,15,51,69,0,5,1,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0,0
280140,Carira,22239,450,956,1559,13869,6511,195,13316,4750,194,370,0,0,514,971,1762,0,0,18,80,1614,375,0,0,0,26,0,93,531,0,0,4,677,819,860,68,32,933,1015,11,1065,1038,440,291,0,0,492,996,1437,0,0,12,31,100,14,0,0,0,0,0,0,320,0,0,0,284,208,225,5,1,174,110,0,46,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0,0
280150,Carmópolis,16937,117,294,770,9891,3881,155,8400,2049,155,363,1,0,123,333,784,0,0,122,37,706,240,0,0,0,87,2,27,356,0,0,150,454,549,631,63,11,753,747,10,810,556,485,265,0,0,89,165,648,0,0,44,0,152,12,0,0,0,19,0,0,95,0,0,7,83,189,105,20,7,120,24,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0,0
280160,Cedro de São João,5913,140,291,399,3816,2027,60,3459,1466,60,169,0,0,118,310,375,0,0,9,19,429,130,0,0,0,17,0,0,192,0,0,0,211,258,219,18,3,226,228,11,202,229,86,149,0,0,141,309,376,0,0,8,0,263,104,0,0,0,3,0,0,4,0,0,0,10,21,34,2,3,26,12,2,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0,0
280170,Cristinápolis,18029,202,496,876,10717,5111,165,8962,2948,165,375,0,0,296,511,865,0,0,13,70,938,276,0,0,0,24,28,6,378,0,0,0,493,586,610,45,5,733,785,6,739,870,310,328,0,0,279,511,877,0,0,14,14,399,42,0,0,0,0,0,0,114,0,0,0,88,78,82,3,4,97,11,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,15,21,0,0,98,3,0,0,0,0
