codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819
280300,Itabaianinha,42166,630,1353,2494,25629,10151,370,21484,7958,370,842,0,0,699,1439,2307,2,0,68,298,2558,625,0,0,0,19,72,156,778,8,0,1149,1000,1133,1469,185,50,1500,1410,14,1473,1561,669,735,0,0,647,1396,2159,0,0,44,163,1776,168,0,0,0,1,20,9,100,0,0,52,107,238,220,4,0,21,23,0,72,3,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0
280310,Itabi,4886,115,264,446,3359,1764,55,3126,1169,56,133,0,0,105,286,412,0,0,8,66,304,119,0,0,0,0,2,9,163,0,0,2,179,220,223,20,6,213,191,3,204,178,80,97,0,0,107,283,404,0,0,5,18,136,0,0,0,0,0,0,0,26,0,0,0,28,20,36,0,0,9,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,21275,8611,330,19455,6234,330,731,0,0,482,1396,1833,0,0,61,211,2147,555,0,0,0,31,52,58,769,0,0,752,1018,1222,1278,172,53,1594,1549,16,1435,1253,787,631,0,0,510,1189,2039,0,0,44,32,660,22,1,1,0,6,2,0,342,0,0,2,217,144,119,36,4,69,53,0,54,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0
280330,Japaratuba,18907,302,670,1215,12136,5913,175,10144,3606,175,360,0,0,298,707,1106,0,335,34,119,690,376,0,0,0,74,1,23,579,2,0,72,537,656,795,90,24,854,808,15,761,711,117,278,0,0,294,663,936,0,303,22,27,258,46,0,0,0,35,0,3,128,0,0,0,129,148,179,17,8,112,16,0,3,1,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0
280340,Japoatã,13429,208,477,734,8240,4236,135,7366,2430,154,252,0,0,258,504,808,0,533,27,118,559,241,0,0,0,33,2,4,389,0,0,131,431,499,582,102,9,527,557,26,442,328,4,233,0,0,174,470,690,0,502,28,9,95,2,0,0,0,0,0,1,52,0,0,1,40,35,65,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,68910,31538,2500,65672,23828,2510,4502,50,0,2053,4218,7119,9,669,201,759,4567,1896,0,0,0,106,199,923,3096,226,0,435,3770,4234,3542,454,99,5115,5202,94,5201,5251,1682,3554,48,0,1891,3937,6473,0,656,172,227,2593,1379,0,0,0,43,74,59,562,1,0,6,510,706,656,114,28,76,59,3,4,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,19176,9646,490,19565,7097,502,620,0,0,295,720,1309,0,2109,105,86,3237,546,0,0,0,80,42,64,556,0,1,1297,744,889,1080,107,43,1159,1063,0,1430,1423,560,527,0,0,312,722,1167,0,1887,70,24,1733,270,1,0,0,144,5,4,17,0,0,48,21,10,20,21,2,6,8,0,4,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0
280370,Macambira,6961,178,337,535,4578,2262,70,4393,1698,70,134,0,0,186,321,520,0,0,11,25,536,118,0,0,0,13,29,32,298,0,0,107,232,250,268,40,9,334,279,15,279,260,97,118,0,0,254,331,491,0,0,11,12,191,23,0,0,0,0,1,3,49,0,0,1,64,94,37,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2287,1214,40,1645,391,43,214,0,0,67,146,0,0,0,19,23,179,85,0,0,0,5,0,12,91,0,0,18,122,105,163,25,0,145,88,0,123,12,3,93,0,0,65,117,0,0,0,19,0,7,41,0,0,0,0,0,1,14,0,0,0,11,13,1,0,0,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,0,2,2,18,12,0,0,1,1,0,0,0,0
280390,Malhador,12653,203,468,914,8076,3864,120,7388,2212,119,188,0,0,224,500,853,0,0,13,75,473,272,0,0,0,32,70,191,358,0,0,0,472,530,510,65,20,560,513,11,596,616,246,171,0,0,223,460,822,0,0,12,31,213,5,0,0,0,0,0,1,37,0,0,0,34,27,99,55,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,10241,3798,165,9264,2902,165,312,0,0,244,537,1031,1,0,57,155,714,279,0,0,0,46,33,19,473,0,0,278,496,525,631,107,41,726,646,21,739,848,305,272,0,0,222,497,785,0,0,39,69,450,125,0,0,0,1,2,2,97,0,0,1,102,78,73,9,6,39,2,0,30,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,7666,4083,125,7526,3310,138,192,0,0,325,610,896,0,0,12,154,872,180,0,0,0,31,13,233,264,0,0,3,348,453,565,59,20,498,523,23,512,529,211,176,0,0,322,588,842,0,0,14,122,773,84,0,0,0,22,0,53,6,0,0,0,46,56,51,31,11,58,39,0,8,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9039,4078,135,6898,2248,135,244,0,0,211,450,803,0,0,15,62,346,287,0,0,0,45,10,33,434,0,0,4,551,623,674,137,21,676,609,19,481,121,42,199,0,0,210,440,764,0,0,10,11,126,218,0,0,0,2,1,8,29,0,0,1,59,65,62,1,1,39,2,0,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0
