codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819
280170,Cristinápolis,18029,202,496,876,10917,5999,165,9112,3080,165,376,0,0,297,513,867,0,0,13,70,938,276,0,0,0,24,28,6,386,0,0,0,497,596,629,47,5,742,805,6,759,903,329,339,0,0,279,511,877,0,0,17,21,437,94,0,0,0,3,1,0,114,0,0,0,88,80,85,3,6,100,15,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,15,21,0,0,98,3,0,0,0,0
280190,Cumbe,3998,94,198,262,2746,1919,45,2709,1416,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,132,0,0,2,172,185,188,18,2,161,211,2,212,227,93,83,0,0,99,198,244,0,183,8,30,105,65,0,0,0,6,9,3,75,0,0,1,76,33,63,2,1,35,94,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0
280200,Divina Pastora,5215,69,155,317,3186,2082,50,2850,1207,50,174,0,0,78,152,243,0,0,13,35,181,164,0,0,0,36,6,9,103,0,0,9,157,184,210,33,6,211,223,2,227,262,132,163,0,0,72,153,242,0,0,13,0,99,124,0,0,0,2,0,0,47,0,0,0,32,43,51,20,4,57,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,44272,22405,2500,39992,16690,2510,2224,0,0,1291,2087,4245,1,266,300,106,4280,954,118,228,0,0,469,176,681,118,3,45,1853,1606,3222,400,122,2365,4370,163,2288,4238,1773,1854,33,0,1309,2090,4167,0,241,180,0,1644,161,0,0,0,0,73,17,997,190,0,0,1387,323,1040,48,5,344,518,27,28,41,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0,0
280220,Feira Nova,5601,100,217,383,3631,2193,55,3367,1312,57,90,0,0,108,214,360,0,0,8,41,224,117,0,0,0,15,0,52,157,0,0,8,187,231,239,33,3,287,277,3,288,323,102,95,2,0,110,210,370,0,0,8,18,165,50,0,0,0,13,0,20,80,0,0,1,44,29,52,2,0,40,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0,0
280230,Frei Paulo,15556,294,608,994,10071,5359,150,10112,4502,150,253,0,0,308,604,1032,0,183,14,161,638,264,0,0,0,61,11,100,524,0,0,290,469,629,610,84,24,694,897,35,960,917,350,236,0,0,296,593,970,0,173,14,121,545,238,0,0,0,50,8,58,225,0,0,114,197,169,91,2,1,83,148,8,170,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0,0
280240,Gararu,11601,203,448,701,7412,4420,120,7159,2728,115,174,0,0,257,522,751,0,0,15,12,275,232,0,0,0,14,15,6,479,0,0,53,515,576,609,42,13,666,538,1,492,627,275,144,0,0,249,513,697,0,0,13,4,35,130,0,0,0,0,0,1,168,0,0,1,131,118,137,12,1,257,98,0,14,5,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0,0
280250,General Maynard,3384,47,109,207,2180,1445,35,1983,928,35,136,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,88,0,0,0,118,119,103,13,7,143,113,17,171,165,55,122,0,0,51,106,207,0,0,26,55,138,38,0,0,0,1,0,3,3,0,0,0,15,48,23,4,5,59,23,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,3861,2439,65,3960,1568,71,155,0,0,172,287,485,0,0,14,83,466,106,0,0,0,26,3,11,163,0,0,4,206,220,283,50,11,304,281,5,261,259,105,127,0,0,172,288,485,0,2,15,38,332,18,0,0,0,2,0,1,8,0,0,1,17,22,38,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,5233,3402,80,4908,2105,80,160,0,0,194,287,539,0,324,13,74,340,190,0,0,0,13,5,7,218,0,0,0,240,275,309,52,17,356,313,17,386,411,168,128,0,0,181,275,458,0,307,12,48,265,59,1,1,0,0,2,0,26,0,0,0,26,57,65,21,8,77,69,0,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,10569,5413,145,9253,3026,147,288,0,0,291,454,807,0,140,57,46,462,380,4,0,0,28,5,1,492,0,0,5,568,604,703,60,20,688,775,12,510,1230,623,230,0,0,245,439,743,0,140,42,2,68,230,0,0,0,0,0,0,134,0,0,0,127,133,152,12,3,113,98,0,86,22,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,61455,29276,2400,61616,23478,2430,3289,9,0,1959,3454,6560,20,0,252,355,4688,1197,0,0,0,274,78,2000,2919,772,0,1396,3273,2987,4246,526,95,4811,4651,89,4952,4954,1810,2897,233,0,1727,3493,5837,10,0,239,225,3836,1320,0,1,0,145,51,577,722,383,0,14,394,408,141,94,25,696,10,3,0,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,26097,12543,370,23367,9602,370,842,0,0,701,1446,2329,2,0,68,299,2558,625,0,0,0,19,72,156,831,8,0,1149,1072,1234,1638,191,50,1691,1635,14,1787,2013,937,756,0,0,647,1400,2214,0,0,46,228,2128,401,0,0,0,1,45,19,235,0,0,226,220,265,263,8,5,109,137,2,242,6,1,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0
280310,Itabi,4886,115,264,446,3419,2210,55,3246,1346,56,133,0,0,105,286,412,0,0,8,66,304,119,0,0,0,0,2,9,163,0,0,2,181,221,224,21,6,221,202,3,232,226,100,102,0,0,107,283,407,0,0,5,42,193,21,0,0,0,0,0,0,27,0,0,0,29,27,49,0,1,52,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,21685,10119,330,20878,7862,330,731,0,0,483,1402,1842,0,0,61,211,2147,555,0,0,0,31,52,58,807,0,0,752,1078,1290,1393,189,56,1712,1730,16,1677,1649,956,653,0,0,510,1196,2066,1,0,45,91,1266,306,1,1,0,9,29,0,374,0,0,3,261,184,180,48,5,164,162,0,153,130,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0
280330,Japaratuba,18907,302,670,1215,12136,6865,175,10798,4254,175,360,0,0,299,709,1111,0,335,34,119,690,376,0,0,0,74,1,23,585,2,0,72,544,667,812,94,24,884,848,15,846,911,363,284,0,0,294,664,948,0,303,22,28,310,146,0,0,0,35,0,3,171,0,0,1,174,180,227,20,10,202,211,0,14,7,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0
280340,Japoatã,13429,208,477,734,8370,4912,135,8011,2693,154,252,0,0,258,505,809,0,533,27,118,559,241,0,0,0,33,2,4,393,0,0,131,435,505,592,106,9,545,589,26,567,631,141,255,0,0,174,470,695,0,504,28,20,167,39,0,0,0,0,0,1,53,0,0,1,40,35,72,6,1,84,47,1,0,1,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,69834,36638,2500,67807,28841,2510,4503,0,0,2054,4221,7140,14,669,201,759,4569,1896,0,0,0,106,199,923,3134,226,0,435,3802,4289,3630,476,99,5247,5392,94,5550,5930,2249,3801,48,0,1896,3951,6607,0,656,175,396,3303,1789,0,0,0,62,217,342,1551,95,0,147,1025,1067,745,130,32,173,616,11,17,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,19356,10918,490,19771,7997,502,620,0,0,296,721,1311,0,2109,105,86,3237,546,0,0,0,80,42,64,562,0,1,1297,751,903,1094,107,43,1172,1080,0,1460,1477,607,537,0,0,314,722,1187,0,1887,75,35,2043,362,1,0,1,146,20,5,105,8,0,52,88,21,29,22,4,17,19,0,39,255,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0
280370,Macambira,6961,178,337,535,4658,2840,70,4656,2004,70,134,0,0,186,321,520,0,0,11,25,536,118,0,0,0,13,29,32,300,0,0,107,235,254,275,42,9,351,303,15,320,358,162,119,0,0,254,332,496,0,0,11,20,313,59,0,0,0,4,4,5,54,0,0,1,69,99,57,10,1,76,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2327,1480,40,1881,555,43,214,0,0,67,146,234,0,0,19,23,179,85,0,0,0,5,0,12,91,0,0,18,122,105,163,25,2,145,88,0,123,12,3,93,0,0,65,117,164,0,0,19,0,7,41,0,0,0,0,0,1,14,0,0,0,11,13,1,0,0,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,2,18,12,0,0,1,1,0,0,0,0
280390,Malhador,12653,203,468,914,8226,4655,120,7767,2533,119,188,0,0,224,501,865,0,0,13,75,473,272,0,0,0,32,70,191,370,0,0,0,487,550,542,65,20,598,574,11,657,696,293,171,0,0,223,460,829,0,0,12,60,296,152,0,0,0,0,0,1,37,0,0,0,34,34,99,59,20,44,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,10461,4583,165,9598,3428,165,312,0,0,244,537,1034,1,0,57,155,715,279,0,0,0,46,33,19,477,0,0,278,502,537,651,110,41,749,675,21,788,964,373,275,0,0,222,497,799,0,0,40,84,546,220,1,0,0,6,6,2,190,0,0,9,143,108,105,19,7,71,31,3,45,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,7796,4715,125,7830,4145,138,192,0,0,325,610,898,0,0,12,154,872,180,0,0,0,31,13,233,267,0,0,3,355,469,583,59,20,528,577,23,573,606,247,207,0,0,323,589,850,0,0,14,146,870,181,0,0,0,36,7,140,177,0,0,0,60,72,70,35,13,86,128,2,129,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9219,5010,135,8175,2469,135,244,0,0,211,450,803,0,0,15,62,350,287,0,0,0,45,10,33,438,0,0,4,568,643,701,141,22,732,698,19,702,695,302,201,0,0,210,440,764,0,0,10,22,205,234,0,0,0,2,1,8,41,0,0,1,64,80,73,1,1,104,5,1,2,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0
