date,last_available_confirmed,last_available_deaths,new_confirmed,new_deaths,mean_confirmed,mean_deaths,pct_change_confirmed,pct_change_deaths
2020-07-16,41226,1071,1087,17,1115.7142857142858,24.285714285714285,0.41204122220213346,-0.005847953216374213
2020-07-17,41888,1088,662,17,1025.0,22.428571428571427,0.14287989805670587,-0.15135135135135136
2020-07-18,43072,1111,1184,23,1003.7142857142857,22.428571428571427,0.09065507606333423,-0.1179775280898876
2020-07-19,45243,1125,2171,14,1087.4285714285713,20.142857142857142,0.31331953071083496,-0.2078651685393258
2020-07-20,46059,1156,816,31,1119.7142857142858,20.571428571428573,0.3282494492458905,-0.16763005780346818
2020-07-21,47110,1182,1051,26,1134.7142857142858,21.285714285714285,0.27516455289773645,-0.14857142857142858
2020-07-22,48140,1211,1030,29,1143.0,22.428571428571427,0.3611772711806738,0.046666666666666634
2020-07-23,49397,1247,1257,36,1167.2857142857142,25.142857142857142,0.20091122868900646,0.0
2020-07-24,51132,1284,1735,37,1320.5714285714287,28.0,0.41627087482763914,0.17365269461077837
2020-07-25,52264,1303,1132,19,1313.142857142857,27.428571428571427,0.4625298329355607,0.12280701754385959
2020-07-26,52603,1314,339,11,1051.4285714285713,27.0,-0.007283517669274375,0.016129032258064502
2020-07-27,53612,1340,1009,26,1079.0,26.285714285714285,0.0066640010662402105,-0.010752688172043112
2020-07-28,55009,1359,1397,19,1128.4285714285713,25.285714285714285,0.04942208051016328,-0.027472527472527486
2020-07-29,56214,1390,1205,31,1153.4285714285713,25.571428571428573,0.05556281866910684,0.0
2020-07-30,57684,1408,1470,18,1183.857142857143,23.0,0.06107554417413574,-0.05294117647058816
2020-07-31,58713,1434,1029,26,1083.0,21.428571428571427,0.05658536585365859,-0.04458598726114649
2020-08-01,59724,1448,1011,14,1065.7142857142858,20.714285714285715,0.06177056646740686,-0.07643312101910815
2020-08-02,60035,1465,311,17,1061.7142857142858,21.571428571428573,-0.02364687335785587,0.07092198581560294
2020-08-03,60479,1489,444,24,981.0,21.285714285714285,-0.12388364378668038,0.0347222222222221
2020-08-04,61069,1509,590,20,865.7142857142857,21.428571428571427,-0.23706408158126657,0.006711409395973034
2020-08-05,61986,1525,917,16,824.5714285714286,19.285714285714285,-0.27859017622797155,-0.14012738853503182
2020-08-06,63728,1558,1742,33,863.4285714285714,21.428571428571427,-0.26031085546444743,-0.14772727272727282
2020-08-07,63728,1558,0,0,716.4285714285714,17.714285714285715,-0.45748593682388583,-0.36734693877551017
2020-08-08,64271,1577,543,19,649.5714285714286,18.428571428571427,-0.5053307223672758,-0.328125
2020-08-09,64693,1589,422,12,665.4285714285714,17.714285714285715,-0.3671195652173912,-0.34391534391534384
2020-08-10,64974,1614,281,25,642.1428571428571,17.857142857142858,-0.4048722361975374,-0.32065217391304346
2020-08-11,65455,1633,481,19,626.5714285714286,17.714285714285715,-0.44473984048613746,-0.2994350282485875
2020-08-12,65865,1653,410,20,554.1428571428571,18.285714285714285,-0.5195689868714392,-0.2849162011173185
2020-08-13,66810,1670,945,17,440.2857142857143,16.0,-0.628092192590805,-0.30434782608695654
2020-08-14,67225,1684,415,14,499.57142857142856,18.0,-0.5387152090753199,-0.15999999999999992
2020-08-15,67701,1696,476,12,490.0,17.0,-0.5402144772117963,-0.17931034482758623
2020-08-16,67997,1705,296,9,472.0,16.571428571428573,-0.5554359526372443,-0.23178807947019864
2020-08-17,68313,1717,316,12,477.0,14.714285714285714,-0.5137614678899083,-0.3087248322147651
2020-08-18,68699,1729,386,12,463.42857142857144,13.714285714285714,-0.4646864686468647,-0.36
2020-08-19,69067,1745,368,16,457.42857142857144,13.142857142857142,-0.44525294525294523,-0.31851851851851853
2020-08-20,69502,1757,435,12,384.57142857142856,12.428571428571429,-0.5545996029119789,-0.41999999999999993
2020-08-21,69845,1761,343,4,374.2857142857143,11.0,-0.477567298105683,-0.3790322580645161
2020-08-22,70252,1771,407,10,364.42857142857144,10.714285714285714,-0.4389707499450186,-0.41860465116279066
2020-08-23,70472,1782,220,11,353.57142857142856,11.0,-0.46865607556891375,-0.3790322580645161
2020-08-24,70606,1793,134,11,327.57142857142856,10.857142857142858,-0.4898776418242492,-0.392
2020-08-25,70926,1808,320,15,318.14285714285717,11.285714285714286,-0.49224806201550386,-0.3629032258064516
2020-08-26,71222,1822,296,14,307.85714285714283,11.0,-0.4444444444444444,-0.3984375
2020-08-27,71599,1830,377,8,299.57142857142856,10.428571428571429,-0.31959766385463984,-0.3482142857142857
2020-08-28,72039,1837,440,7,313.42857142857144,10.857142857142858,-0.372605090077209,-0.39682539682539675
2020-08-29,72280,1839,241,2,289.7142857142857,9.714285714285714,-0.4087463556851312,-0.4285714285714286
2020-08-30,72417,1844,137,5,277.85714285714283,8.857142857142858,-0.4113196125907991,-0.4655172413793104
2020-08-31,72528,1857,111,13,274.57142857142856,9.142857142857142,-0.4243785564540282,-0.3786407766990292
2020-09-01,72721,1867,193,10,256.42857142857144,8.428571428571429,-0.44667077681874223,-0.38541666666666663
2020-09-02,72931,1873,210,6,244.14285714285714,7.285714285714286,-0.46627108057464084,-0.44565217391304346
2020-09-03,73182,1877,251,4,226.14285714285714,6.714285714285714,-0.41196136701337294,-0.45977011494252873
2020-09-04,73383,1880,201,3,192.0,6.142857142857143,-0.48702290076335875,-0.4415584415584415
2020-09-05,73631,1885,248,5,193.0,6.571428571428571,-0.4704037632301059,-0.3866666666666666
2020-09-06,73740,1893,109,8,189.0,7.0,-0.46545454545454545,-0.36363636363636365
2020-09-07,73846,1898,106,5,188.28571428571428,5.857142857142857,-0.42520715220235494,-0.4605263157894738
2020-09-08,73846,1898,0,0,160.71428571428572,4.428571428571429,-0.4948361023798833,-0.6075949367088608
2020-09-09,74121,1920,275,22,170.0,6.714285714285714,-0.4477958236658932,-0.38961038961038963
2020-09-10,74386,1933,265,13,172.0,8.0,-0.4258464473056748,-0.23287671232876717
2020-09-11,74645,1939,259,6,180.28571428571428,8.428571428571429,-0.4247948951686418,-0.22368421052631582
2020-09-12,74765,1945,120,6,162.0,8.571428571428571,-0.44082840236686394,-0.11764705882352933
2020-09-13,74833,1949,68,4,156.14285714285714,8.0,-0.4380462724935732,-0.09677419354838712
2020-09-14,75046,1956,213,7,171.42857142857142,8.285714285714286,-0.37565036420395426,-0.09374999999999989
2020-09-15,75203,1962,157,6,193.85714285714286,9.142857142857142,-0.24401114206128138,0.0847457627118644
2020-09-16,75342,1965,139,3,174.42857142857142,6.428571428571429,-0.2855471035693389,-0.11764705882352933
2020-09-17,75560,1968,218,3,167.71428571428572,5.0,-0.2583701831964623,-0.25531914893617025
2020-09-18,75664,1972,104,4,145.57142857142858,4.714285714285714,-0.24181547619047616,-0.2325581395348838
2020-09-19,75772,1976,108,4,143.85714285714286,4.428571428571429,-0.2546262028127313,-0.326086956521739
2020-09-20,75873,1981,101,5,148.57142857142858,4.571428571428571,-0.21390778533635668,-0.34693877551020413
2020-09-21,76073,1987,200,6,146.71428571428572,4.428571428571429,-0.22078907435508344,-0.24390243902439013
2020-09-22,76193,1993,120,6,141.42857142857142,4.428571428571429,-0.1200000000000001,0.0
2020-09-23,76353,1999,160,6,144.42857142857142,4.857142857142857,-0.1504201680672269,-0.27659574468085113
2020-09-24,76603,2004,250,5,149.0,5.142857142857143,-0.13372093023255816,-0.3571428571428571
2020-09-25,76727,2010,124,6,151.85714285714286,5.428571428571429,-0.15768621236133118,-0.35593220338983045
2020-09-26,76917,2015,190,5,163.57142857142858,5.571428571428571,0.009700176366843172,-0.35
2020-09-27,77083,2019,166,4,172.85714285714286,5.428571428571429,0.10704483074107962,-0.3214285714285714
2020-09-28,77172,2025,89,6,157.0,5.428571428571429,-0.08416666666666661,-0.3448275862068966
2020-09-29,77280,2031,108,6,155.28571428571428,5.428571428571429,-0.19896831245394253,-0.4062499999999999
2020-09-30,77440,2036,160,5,155.28571428571428,5.285714285714286,-0.10974610974610977,-0.1777777777777778
2020-10-01,77635,2040,195,4,147.42857142857142,5.142857142857143,-0.12095400340715512,0.028571428571428692
2020-10-02,77779,2045,144,5,150.28571428571428,5.0,0.03238469087340512,0.06060606060606055
2020-10-03,78002,2051,223,6,155.0,5.142857142857143,0.07745779543197617,0.16129032258064524
2020-10-04,78195,2055,193,4,158.85714285714286,5.142857142857143,0.0692307692307692,0.12500000000000022
2020-10-05,78380,2061,185,6,172.57142857142858,5.142857142857143,0.17624148003894846,0.16129032258064524
2020-10-06,78525,2067,145,6,177.85714285714286,5.142857142857143,0.2575757575757578,0.16129032258064524
2020-10-07,78692,2072,167,5,178.85714285714286,5.142857142857143,0.2383778437190902,0.05882352941176494
2020-10-08,78957,2078,265,6,188.85714285714286,5.428571428571429,0.2674976030680729,0.05555555555555558
2020-10-09,79245,2083,288,5,209.42857142857142,5.428571428571429,0.37911571025399793,0.0
2020-10-10,79501,2089,256,6,214.14285714285714,5.428571428571429,0.3091703056768558,-0.02564102564102555
2020-10-11,79896,2095,395,6,243.0,5.714285714285714,0.4057851239669421,0.05263157894736836
2020-10-12,79975,2102,79,7,227.85714285714286,5.857142857142857,0.45131938125568705,0.07894736842105243
2020-10-13,80234,2107,259,5,244.14285714285714,5.714285714285714,0.5722171113155474,0.05263157894736836
2020-10-14,80427,2113,193,6,247.85714285714286,5.857142857142857,0.596136154553818,0.10810810810810811
2020-10-15,80733,2118,306,5,253.71428571428572,5.714285714285714,0.7209302325581397,0.11111111111111116
2020-10-16,80925,2124,192,6,240.0,5.857142857142857,0.5969581749049431,0.17142857142857126
2020-10-17,81119,2129,194,5,231.14285714285714,5.714285714285714,0.49124423963133634,0.11111111111111116
2020-10-18,81564,2134,445,5,238.28571428571428,5.571428571428571,0.5,0.08333333333333326
2020-10-19,82040,2139,476,5,295.0,5.285714285714286,0.709437086092715,0.02777777777777768
2020-10-20,82301,2145,261,6,295.2857142857143,5.428571428571429,0.6602409638554216,0.05555555555555558
2020-10-21,82826,2151,525,6,342.7142857142857,5.428571428571429,0.9161341853035143,0.05555555555555558
2020-10-22,83139,2157,313,6,343.7142857142857,5.571428571428571,0.8199697428139183,0.02631578947368407
2020-10-23,83407,2163,268,6,354.57142857142856,5.571428571428571,0.6930422919508867,0.02631578947368407
2020-10-24,83646,2168,239,5,361.0,5.571428571428571,0.685790527018012,0.02631578947368407
2020-10-25,83794,2172,148,4,318.57142857142856,5.428571428571429,0.3109935332157554,-0.04999999999999993
2020-10-26,83863,2178,69,6,260.42857142857144,5.571428571428571,0.14294670846394997,-0.04878048780487798
2020-10-27,83965,2184,102,6,237.71428571428572,5.571428571428571,-0.02633118782913979,-0.025000000000000022
2020-10-28,84048,2190,83,6,174.57142857142858,5.571428571428571,-0.2956772334293948,-0.04878048780487798
2020-10-29,84171,2195,123,5,147.42857142857142,5.428571428571429,-0.41891891891891897,-0.04999999999999993
2020-10-30,84237,2201,66,6,118.57142857142857,5.428571428571429,-0.5059523809523809,-0.07317073170731692
2020-10-31,84326,2206,89,5,97.14285714285714,5.428571428571429,-0.5797280593325093,-0.04999999999999993
2020-11-01,84362,2211,36,5,81.14285714285714,5.571428571428571,-0.6594724220623501,0.0
2020-11-02,84491,2217,129,6,89.71428571428571,5.571428571428571,-0.6958837772397095,0.054054054054053946
2020-11-03,84577,2223,86,6,87.42857142857143,5.571428571428571,-0.7039187227866472,0.02631578947368407
2020-11-04,84709,2228,132,5,94.42857142857143,5.428571428571429,-0.7244685285535639,0.0
2020-11-05,84810,2231,101,3,91.28571428571429,5.142857142857143,-0.7344139650872819,-0.07692307692307676
2020-11-06,85053,2235,243,4,116.57142857142857,4.857142857142857,-0.6712328767123288,-0.1282051282051282
2020-11-07,85226,2239,173,4,128.57142857142858,4.714285714285714,-0.6438464582508904,-0.15384615384615374
2020-11-08,85377,2243,151,4,145.0,4.571428571428571,-0.5448430493273542,-0.1578947368421053
2020-11-09,85477,2244,100,1,140.85714285714286,3.857142857142857,-0.4591332967635765,-0.3076923076923076
2020-11-10,85574,2246,97,2,142.42857142857142,3.2857142857142856,-0.40084134615384626,-0.41025641025641024
2020-11-11,85643,2247,69,1,133.42857142857142,2.7142857142857144,-0.23567921440261874,-0.5128205128205128
2020-11-12,85804,2250,161,3,142.0,2.7142857142857144,-0.036821705426356544,-0.5
2020-11-13,85893,2254,89,4,120.0,2.7142857142857144,0.012048192771084265,-0.5
2020-11-14,85980,2257,87,3,107.71428571428571,2.5714285714285716,0.10882352941176476,-0.5263157894736842
2020-11-15,86045,2259,65,2,95.42857142857143,2.2857142857142856,0.176056338028169,-0.5897435897435898
2020-11-16,86146,2260,101,1,95.57142857142857,2.2857142857142856,0.0652866242038217,-0.5897435897435898
2020-11-17,86273,2263,127,3,99.85714285714286,2.4285714285714284,0.14215686274509798,-0.5641025641025641
